crypto,tweet_id,text,favorite_count,retweet_count,created_at,source,reply_to_status,reply_to_user,retweets,favorite
@Polkadot,1667155942759186434,"4/ @daostack integrated XCM to separate business logic from DAO logic. Protocols can vote on Genesis DAO with XCM,… https://t.co/cByJLTyYgF",30,2,2023-06-09 13:05:25+00:00,Twitter Web App,1.6671559404858696e+18,Polkadot,2,30
@Polkadot,1667155940485869570,3/ @MoonbeamNetwork + @MantaNetwork = multi-chain privacy! 🌙 Moonbeam's smart contracts &amp; Manta Network's privacy l… https://t.co/eYYOZvoq9j,40,5,2023-06-09 13:05:25+00:00,Twitter Web App,1.6671559378936873e+18,Polkadot,5,40
@Polkadot,1667155937893687296,2/ XCM revolutionizes social media infrastructure. @Kiltprotocol  &amp; @one_frequency joined forces to combine decentr… https://t.co/3qoxuTjt9d,62,8,2023-06-09 13:05:24+00:00,Twitter Web App,1.6671559356414484e+18,Polkadot,8,62
@Polkadot,1667155935641448450,1/ 🤝 Polkadot’s multichain ecosystem in action: Be inspired by the groundbreaking ways teams building on Polkadot l… https://t.co/CjqsMvf1pF,381,65,2023-06-09 13:05:23+00:00,Twitter Web App,,,65,381
@Polkadot,1667127398674956291,"Today at 4pm CEST, join the next #PolkadotCommunityCall📢 to hear from
@MoonbeamNetwork, @subwalletapp, @Apillon,… https://t.co/Cgtcrb9Vda",190,27,2023-06-09 11:12:00+00:00,Twitter Web App,,,27,190
@Polkadot,1667089475762110465,"From some of the most prominent Polkadot projects to established industry experts, including @VodafoneGroup,… https://t.co/ZzBHixBjEH",387,66,2023-06-09 08:41:18+00:00,Twitter Web App,,,66,387
@Polkadot,1667063064867348480,"RT @BillLaboon: THREAD - @Polkadot #PolkadotDigest 9 June 2023

#Polkadot News

After leading the entire Ending Period, Anonymous Parathrea…",0,25,2023-06-09 06:56:21+00:00,Twitter for iPhone,,,25,0
@Polkadot,1666847596961312770,"Tomorrow at 4pm CEST, join the next #PolkadotCommunityCall📢 to hear from @MoonbeamNetwork, @subwalletapp, @Apillon,… https://t.co/9EKLvnM1Sm",146,37,2023-06-08 16:40:10+00:00,Twitter Web App,,,37,146
@Polkadot,1666824243714342912,"6/ The ink! folk want your input to shape the future of Polkadot and its vibrant ecosystem, building an even more i… https://t.co/iy8N1Rt9Yi",36,0,2023-06-08 15:07:22+00:00,Twitter Web App,1.6668242417598095e+18,Polkadot,0,36
@Polkadot,1666824241759809543,5/ A powerful list of guest speakers will join. They include @Diego_Torres_ co-founder of @protofire (representing… https://t.co/ev1I5bPJij,39,2,2023-06-08 15:07:21+00:00,Twitter Web App,1.6668242396206858e+18,Polkadot,2,39
@Polkadot,1666824239620685824,4/ Curious about the ink!ubator program? It's an initiative funded by the Polkadot Treasury's Bounty Program. It ki… https://t.co/SfNJkqimPu,34,3,2023-06-08 15:07:21+00:00,Twitter Web App,1.6668242377039053e+18,Polkadot,3,34
@Polkadot,1666824237703905281,3/ Shared knowledge will help the ink! team drive innovation and growth in the Polkadot ecosystem. Whether you're a… https://t.co/qGHvImDdzW,37,3,2023-06-08 15:07:21+00:00,Twitter Web App,1.6668242358374236e+18,Polkadot,3,37
@Polkadot,1666824235837423617,"2/ The goal of these AMAs is to shed light on what the core builders are creating. 👷‍♂️

The @ink_lang team wants t… https://t.co/1umJLEB3aw",23,0,2023-06-08 15:07:20+00:00,Twitter Web App,1.6668242337403003e+18,Polkadot,0,23
@Polkadot,1666824233740300289,"1/ 📆🔔 Exciting news! Stay tuned for the upcoming series of AMAs with Polkadot Ecosystem Builders!

The first is on… https://t.co/V6qMuV2Hb9",201,32,2023-06-08 15:07:20+00:00,Twitter Web App,,,32,201
@Polkadot,1666815772277235715,Applications for the #PolkadotHackathon APAC Edition 2023 are open now! Whether you’re an experienced blockchain de… https://t.co/CsJLiEE21P,172,29,2023-06-08 14:33:42+00:00,Twitter Web App,,,29,172
@Polkadot,1666494099568877573,@Totem_Live_ It is not! I will send a dm :),2,0,2023-06-07 17:15:29+00:00,Twitter for iPhone,1.666490110475395e+18,Totem_Live_,0,2
@Polkadot,1666448590720434180,It's just 3 weeks before @PolkadotDecoded 2023! Grab your free ticket now to get a first-hand glimpse of the presen… https://t.co/nnfELhdpYZ,304,69,2023-06-07 14:14:39+00:00,Twitter Media Studio,,,69,304
@Polkadot,1666416632057544705,@oak_network @kusamanetwork @MangataFinance @peaqnetwork @NATIXNetwork @SubsocialChain @wearetalisman 13/ The next… https://t.co/1HZl1TljgO,72,14,2023-06-07 12:07:40+00:00,Twitter Web App,1.6664163043188285e+18,Polkadot,14,72
@Polkadot,1666416304318828546,@oak_network @kusamanetwork @MangataFinance @peaqnetwork @NATIXNetwork @SubsocialChain 12/ Learn how @wearetalisman… https://t.co/NtO6IA2r6w,68,10,2023-06-07 12:06:22+00:00,Twitter Web App,1.666416120763433e+18,Polkadot,10,68
@Polkadot,1666416120763432968,@oak_network @kusamanetwork @MangataFinance @peaqnetwork @NATIXNetwork 11/ @SubsocialChain has announced a release… https://t.co/tCfspiB9lC,54,7,2023-06-07 12:05:38+00:00,Twitter Web App,1.6664159513136128e+18,Polkadot,7,54
@Polkadot,1666415951313612800,"@oak_network @kusamanetwork @MangataFinance 10/ Hear @peaqnetwork discuss an integration with
@NATIXNetwork, one of… https://t.co/DAS36uARz3",52,7,2023-06-07 12:04:57+00:00,Twitter Web App,1.666415031603323e+18,Polkadot,7,52
@Polkadot,1666415031603322883,9/ Hear from @oak_network on the remote execution feature allowing its @kusamanetwork parachain Turing Network to p… https://t.co/DpVAAmr9JP,26,3,2023-06-07 12:01:18+00:00,Twitter Web App,1.6664150285204849e+18,Polkadot,3,26
@Polkadot,1666415028520484864,"8/ The team behind @NovaWalletApp announced an integration with WalletConnect v2 (https://t.co/hCl50fouxC), highlig… https://t.co/skh97iDlrI",21,2,2023-06-07 12:01:17+00:00,Twitter Web App,1.666415025802584e+18,Polkadot,2,21
@Polkadot,1666415025802584064,"7/ Hear @ComposableFin discuss interoperability between parachains on Polkadot and @kusamanetwork, use cases, and H… https://t.co/oovd91JyHi",17,1,2023-06-07 12:01:17+00:00,Twitter Web App,1.6664150237307044e+18,Polkadot,1,17
@Polkadot,1666415023730704387,"6/ @origin_trail dived into ChatDKG, its AI-based search framework for knowledge assets. Supported by the… https://t.co/t7f7Wj4iD1",47,15,2023-06-07 12:01:16+00:00,Twitter Web App,1.66641502167543e+18,Polkadot,15,47
@Polkadot,1666415021675429889,5/ Hear from @TanssiNetwork to learn how they're making it a whole lot easier to deploy a parachain on Polkadot and… https://t.co/T69lJxwLUr,23,6,2023-06-07 12:01:16+00:00,Twitter Web App,1.6664150194399273e+18,Polkadot,6,23
@Polkadot,1666415019439927297,"4/ More @Kiltprotocol integrations:
5⃣KILT x @NovaWalletApp integration to introduce new utility to @BTE_web3name:… https://t.co/6kYvOWpY3n",17,2,2023-06-07 12:01:15+00:00,Twitter Web App,1.6664150169401098e+18,Polkadot,2,17
@Polkadot,1666415016940109824,"3/ More @Kiltprotocol partnerships:
3⃣KILT x @axelspringer_EN collaboration to introduce a service for login based… https://t.co/HOXTKRU2zq",17,2,2023-06-07 12:01:15+00:00,Twitter Web App,1.66641501475908e+18,Polkadot,2,17
@Polkadot,1666415014759079936,"2/ @Kiltprotocol discussed several major partnerships and integrations:
1⃣KILT x @DeloitteCH integration to issue r… https://t.co/BtIHWOWOnO",37,7,2023-06-07 12:01:14+00:00,Twitter Web App,1.6664150128548086e+18,Polkadot,7,37
@Polkadot,1666415012854808576,"1/ Missed the latest Community Call? Hear @Kiltprotocol, @TanssiNetwork, @origin_trail, @ComposableFin,… https://t.co/KlYVZVsGkm",158,32,2023-06-07 12:01:14+00:00,Twitter Web App,,,32,158
@Polkadot,1666395913089175552,"Get the latest news on some of these great partnerships at @PolkadotDecoded 2023.

📅 June 28-29
➡️… https://t.co/AYdBxvOV5G",361,78,2023-06-07 10:45:20+00:00,Twitter Web App,,,78,361
@Polkadot,1666370144921165826,"RT @BillLaboon: THREAD - @Polkadot #PolkadotDigest 7 June 2023

#Polkadot News

Interested in building on Substrate, the blockchain develop…",0,19,2023-06-07 09:02:56+00:00,Twitter Web App,,,19,0
@Polkadot,1666129352059236371,Want to join the next @encodeclub x Polkadot hack? Then register for @PolkadotDecoded 2023 to advance your Polkadot… https://t.co/G6nSBN54kM,60,4,2023-06-06 17:06:07+00:00,Twitter Web App,1.6661293501340508e+18,Polkadot,4,60
@Polkadot,1666129350134050823,"After 4 weeks dedicated to building on Polkadot, @substrate_io, and @ink_lang, that's a wrap for the @encodeclub x… https://t.co/CdtpeC6MM9",197,26,2023-06-06 17:06:06+00:00,Twitter Web App,,,26,197
@Polkadot,1666089495371091971,"The minimum active nominator stake on Polkadot has almost doubled since November 2022, according to the latest Polk… https://t.co/tDkPqOQq7Y",301,49,2023-06-06 14:27:44+00:00,Twitter Web App,,,49,301
@Polkadot,1666054203549024256,"RT @PolkadotDecoded: Why is @DeloitteCH, the world's largest accounting firm, joining the @Polkadot ecosystem? And how does @Kiltprotocol e…",0,28,2023-06-06 12:07:30+00:00,Twitter Web App,,,28,0
@Polkadot,1666022689897689089,"RT @BillLaboon: THREAD - @Polkadot #PolkadotDigest 6 June 2023

#Polkadot Digest

With two days left in the current parachain lease auction…",0,20,2023-06-06 10:02:17+00:00,Twitter for iPhone,,,20,0
@Polkadot,1665760195094380564,"12/ For those in Vietnam on June 17, don't miss your chance to meet Polkadot builders, Web3 enthusiasts, industry e… https://t.co/TqeSUbpvsM",84,11,2023-06-05 16:39:13+00:00,Twitter Web App,1.665760193014276e+18,Polkadot,11,84
@Polkadot,1665760193014276096,"11/ For those in London on June 24-25, take your chance to join @easya_app x Polkadot Hackathon UK and learn how to… https://t.co/b5YSCwH7MK",62,4,2023-06-05 16:39:12+00:00,Twitter Web App,1.6657601872132833e+18,Polkadot,4,62
@Polkadot,1665760187213283358,"10/ Following the launch of the #60DaysOfPolkadot challenge [https://t.co/8HDrhaEpuS], @easya_app will host the wor… https://t.co/pB9QCCfupD",42,4,2023-06-05 16:39:11+00:00,Twitter Web App,1.6657601852126003e+18,Polkadot,4,42
@Polkadot,1665760185212600321,"9/ Missed @polkadefiance? Hosted by @EquilibriumDeFi, @wearetalisman, and @paritytech, the event covered the latest… https://t.co/7L0XRC1R60",52,7,2023-06-05 16:39:11+00:00,Twitter Web App,1.6657601827758203e+18,Polkadot,7,52
@Polkadot,1665760182775820288,"8/ Multix, an interface that lets users create a multisig on-chain anywhere, and easily manage complex multisigs fr… https://t.co/4sLF96kaI0",34,2,2023-06-05 16:39:10+00:00,Twitter Web App,1.6657601805947822e+18,Polkadot,2,34
@Polkadot,1665760180594782210,7/ @origin_trail hosted the first ChatDKG office hours to discuss how OriginTrail’s trusted knowledge infrastructur… https://t.co/t8AJWwNjm6,72,19,2023-06-05 16:39:10+00:00,Twitter Web App,1.6657601778725683e+18,Polkadot,19,72
@Polkadot,1665760177872568330,"6/ @MoonbeamNetwork has announced an XCM integration with Polkadot parachain @hydra_dx, allowing assets to flow fre… https://t.co/u13PSDSWfJ",61,9,2023-06-05 16:39:09+00:00,Twitter Web App,1.6657601752176026e+18,Polkadot,9,61
@Polkadot,1665760175217602560,5/ @subwalletapp has announced updates for its SubWallet Extension &amp; Mobile. Featuring improved API connections to… https://t.co/6I156TcPtJ,32,4,2023-06-05 16:39:08+00:00,Twitter Web App,1.665760172386517e+18,Polkadot,4,32
@Polkadot,1665760172386516997,"4/ @AstarNetwork announced that @cryptofidi, an advanced portfolio tracker across multiple wallets and blockchains,… https://t.co/ZsO5SlFk6z",27,3,2023-06-05 16:39:08+00:00,Twitter Web App,1.6657601701760287e+18,Polkadot,3,27
@Polkadot,1665760170176028672,3/ The world's first VR-based metaverse developed by @UnrealEngine 5 is coming to the Polkadot ecosystem via… https://t.co/86zvcPsKcz,68,14,2023-06-05 16:39:07+00:00,Twitter Web App,1.6657601671562404e+18,Polkadot,14,68
@Polkadot,1665760167156240384,"2/ @PhalaNetwork's Phat Contract is live! Engineered to bridge the gap between Web2 services and the Web3 universe,… https://t.co/uMCURO7n5Y",40,1,2023-06-05 16:39:06+00:00,Twitter Web App,1.6657601649332593e+18,Polkadot,1,40
@Polkadot,1665760164933259264,1/ Barely three weeks out from @PolkadotDecoded many of the ecosystem teams are preparing some exciting presentatio… https://t.co/LDHOa9CJ51,317,53,2023-06-05 16:39:06+00:00,Twitter Web App,,,53,317
@Polkadot,1665635122987532289,"RT @PolkadotDecoded: Supported by the EU Commission and powered by @Polkadot, @origin_trail is building an AI-powered semantic search for t…",0,57,2023-06-05 08:22:13+00:00,Twitter for iPhone,,,57,0
@Polkadot,1665613678622789632,"RT @BillLaboon: THREAD - @Polkadot #PolkadotDigest 5 June 2023

#Polkadot News

With three days left in the current parachain lease auction…",0,39,2023-06-05 06:57:01+00:00,Twitter for iPhone,,,39,0
@Polkadot,1665284761235988481,"The next Polkadot Community Call will take place on June 9, 4pm CEST.  Tune in to hear the latest from the ecosyste… https://t.co/WiLtSHRzd9",349,64,2023-06-04 09:10:01+00:00,Twitter Web App,,,64,349
@Polkadot,1664620666690351105,".@PolkadotDecoded, the flagship event for the Polkadot ecosystem, is back for 2023!

📅June 28-29
📍In-person (🇩🇰Cope… https://t.co/KevnbuaTgG",744,356,2023-06-02 13:11:08+00:00,Twitter Media Studio,,,356,744
@Polkadot,1664586408961474566,"For other #PolkadotDeepDive sessions covering topics on cross-chain interoperability, weight system concepts, XCM v… https://t.co/xOUQP5iVzc",60,6,2023-06-02 10:55:01+00:00,Twitter Web App,1.6645864067258614e+18,Polkadot,6,60
@Polkadot,1664586406725861376,"Interested in learning more about the tech behind Polkadot? Today at 4pm CEST, tune in to the #PolkadotDeepDive to… https://t.co/cjCKtIjScg",319,56,2023-06-02 10:55:00+00:00,Twitter Web App,,,56,319
@Polkadot,1664539593151074305,"RT @BillLaboon: THREAD - @Polkadot #PolkadotDigest 2 June 2023

#Polkadot News

A new parachain lease auction has begun. With one day left…",0,30,2023-06-02 07:48:59+00:00,Twitter Web App,,,30,0
@Polkadot,1664283185386262528,Interested in building in the Polkadot ecosystem? Take this chance to join the Polkadot Hackathon 2023 Summer from… https://t.co/lJyRmE2Byg,395,66,2023-06-01 14:50:06+00:00,Twitter Web App,,,66,395
@Polkadot,1664264149315227650,"RT @PolkadotDecoded: Meet one of the headline speakers of this year's #PolkadotDecoded: @bjornwgnr, CEO of @paritytech, a leading contribut…",0,28,2023-06-01 13:34:28+00:00,Twitter Web App,,,28,0
@Polkadot,1664204778476298244,"Why is Polkadot called a Layer Zero (L0), and how does its architecture empower the world's largest Web3 multichain… https://t.co/Fk4vYyxhKH",426,78,2023-06-01 09:38:33+00:00,Twitter Web App,,,78,426
@Polkadot,1664161391542951936,"RT @BillLaboon: THREAD - @Polkadot #PolkadotDigest 1 June 2023

#Polkadot News

The next parachain lease auction begins today at approximat…",0,16,2023-06-01 06:46:09+00:00,Twitter for iPhone,,,16,0
@Polkadot,1663949740604522506,"What's next for the Polkadot ecosystem? On June 28-29, join Polkadot founder @rphmeier as he takes the stage at… https://t.co/7iYGmZsTU9",383,58,2023-05-31 16:45:07+00:00,Twitter for Advertisers,,,58,383
@Polkadot,1663886353463902208,"RT @Polkadot: Turn your extra 📱phone, tablet, or any other iOS or Android device into a secure hardware cold wallet for Polkadot, @kusamane…",0,53,2023-05-31 12:33:14+00:00,Twitter for iPhone,,,53,0
@Polkadot,1663849420515860482,"RT @PolkadotDecoded: Jeffrey Edell is the Chairman &amp; CEO of the next-gen social network @MeWe, and one of the mainstage speakers at #Polkad…",0,16,2023-05-31 10:06:29+00:00,Twitter Web App,,,16,0
@Polkadot,1663823029955076098,"RT @BillLaboon: THREAD - @Polkadot #PolkadotDigest 31 May 2023

#Polkadot News

Interested in trying things out on Rococo, the most popular…",0,18,2023-05-31 08:21:37+00:00,Twitter Web App,,,18,0
@Polkadot,1663562373955997697,RT @PolkadotDecoded: How @VodafoneGroup is harnessing the power of Web3 and why blockchain tech is changing the telecommunication space as…,0,25,2023-05-30 15:05:52+00:00,Twitter Web App,,,25,0
@Polkadot,1663517828471742471,"RT @BillLaboon: THREAD - @Polkadot #PolkadotDigest 30 May 2023

#Polkadot News

Referendum 117, seeking to transfer certain unused / locked…",0,23,2023-05-30 12:08:51+00:00,Twitter Web App,,,23,0
@Polkadot,1663479169907404802,"RT @MessariCrypto: In Q1 of this year, the usage of @Polkadot's cross-consensus message format (XCM) expanded beyond transfers, w/ the numb…",0,60,2023-05-30 09:35:14+00:00,Twitter Web App,,,60,0
@Polkadot,1663458052496867328,"This Friday, tune in to the @encodeclub x Polkadot Spring 2023 Hackathon finale to hear the finalists pitch their p… https://t.co/S1qjPNcQF5",248,32,2023-05-30 08:11:19+00:00,Twitter Web App,,,32,248
@Polkadot,1663246522811547662,"RT @PolkadotDecoded: XCM has transformed the @Polkadot network into an ecosystem of dynamic, interconnected projects collaborating &amp; benefi…",0,42,2023-05-29 18:10:47+00:00,Twitter Web App,,,42,0
@Polkadot,1663167068676521985,15/ Attending @PolkadotDecoded 2023 in Copenhagen? Interested in advancing your Polkadot dev skills? Don't miss out… https://t.co/Cnxtn2Da7S,53,8,2023-05-29 12:55:03+00:00,Twitter Web App,1.6631670666632684e+18,Polkadot,8,53
@Polkadot,1663167066663268352,"14/ ""If we agree that secure flexible blockspace is valuable and not something that’s easy to achieve, then if you… https://t.co/KJFkSQfarG",71,9,2023-05-29 12:55:03+00:00,Twitter Web App,1.663167063869866e+18,Polkadot,9,71
